date,open,high,low,close,EMA,Volume,ATR,RSI
2023-06-18,26507.970,26693.110,26245.270,26336.460,26377.426,5233.684,854.853,48.143
2023-06-19,26336.460,27040.640,26250.000,26837.780,26421.270,9643.067,846.291,52.621
2023-06-20,26839.040,28417.110,26637.410,28320.430,26602.142,28704.553,970.746,62.842
2023-06-21,28320.410,30800.000,28271.670,29995.080,26925.279,31445.781,1178.424,70.565
2023-06-22,29999.850,30513.250,29539.570,29886.310,27207.282,18457.668,1151.124,69.554
2023-06-23,29886.250,31443.670,29802.650,30707.610,27540.647,22659.541,1216.444,72.732
2023-06-24,30709.590,30815.920,30265.880,30547.180,27826.983,6883.283,1127.590,71.169
2023-06-25,30547.300,31057.860,30288.330,30480.240,28079.674,6265.474,1079.849,70.489
2023-06-26,30480.240,30662.660,29900.000,30272.180,28288.484,12491.831,1037.557,68.303
2023-06-27,30272.240,31020.540,30228.440,30697.380,28517.903,11995.527,1004.829,70.328
2023-06-28,30696.060,30716.930,29840.000,30074.940,28666.192,9391.665,987.776,63.892
2023-06-29,30074.930,30838.000,30036.180,30446.470,28835.742,12261.340,962.982,65.898
2023-06-30,30445.670,31277.000,29417.140,30466.720,28991.074,26013.227,1082.566,66.009
2023-07-01,30466.730,30659.330,30312.800,30587.210,29143.087,4012.765,984.428,66.703
2023-07-02,30587.220,30791.750,30165.390,30613.510,29283.127,4829.839,936.685,66.861
2023-07-03,30613.570,31399.080,30569.000,31161.800,29462.048,11391.983,922.471,70.069
2023-07-04,31162.710,31333.000,30628.300,30771.250,29586.734,7233.952,893.435,65.226
2023-07-05,30772.930,30882.950,30189.560,30499.270,29673.642,8782.619,866.762,62.012
2023-07-06,30499.270,31525.100,29850.000,29899.380,29695.141,17229.922,974.541,55.514
2023-07-07,29895.600,30456.000,29715.870,30352.080,29757.707,11137.142,943.286,59.005
2023-07-08,30350.350,30388.910,30047.780,30291.690,29808.562,3856.111,862.998,58.347
2023-07-09,30291.690,30451.780,30066.950,30168.380,29842.831,3884.047,799.243,56.951
2023-07-10,30168.260,31055.750,29955.000,30419.890,29897.789,12703.782,839.444,59.101
2023-07-11,30419.890,30811.650,30304.450,30626.550,29967.194,10653.576,795.145,60.831
2023-07-12,30624.650,31000.000,30200.000,30381.810,30006.682,14881.705,795.792,57.716
2023-07-13,30383.260,31862.210,30250.730,31471.830,30146.220,26135.619,904.550,66.054
2023-07-14,31471.830,31645.660,29920.310,30330.520,30163.772,19272.203,1013.990,54.039
2023-07-15,30330.930,30406.270,30254.670,30301.650,30176.903,2559.072,899.005,53.773
2023-07-16,30302.010,30457.030,30075.930,30247.640,30183.640,4021.410,829.951,53.244
2023-07-17,30247.560,30345.450,29668.580,30143.080,30179.777,10632.807,809.540,52.174
2023-07-18,30143.080,30249.300,29525.000,29861.930,30149.506,11124.839,798.175,49.305
2023-07-19,29861.920,30196.240,29757.440,29916.720,30127.336,8804.547,750.258,49.883
2023-07-20,29916.690,30421.290,29564.190,29809.130,30097.031,11494.953,764.504,48.708
2023-07-21,29809.130,30060.280,29729.480,29907.980,30079.026,7598.609,706.677,49.876
2023-07-22,29907.150,30002.380,29626.860,29795.030,30051.979,3629.483,662.522,48.517
2023-07-23,29793.620,30350.700,29733.550,30081.610,30054.801,4513.832,656.473,52.086
2023-07-24,30081.610,30099.990,28850.000,29176.980,29971.199,14484.276,735.608,42.151
2023-07-25,29176.980,29376.510,29046.000,29225.140,29900.145,7139.211,681.595,42.777
2023-07-26,29225.110,29686.410,29089.540,29353.230,29848.058,9635.035,670.299,44.497
2023-07-27,29350.880,29571.420,29075.000,29214.920,29787.759,7327.291,647.115,42.994
2023-07-28,29214.930,29532.450,29115.320,29316.150,29742.844,7104.736,616.450,44.472
2023-07-29,29316.050,29411.090,29253.440,29355.710,29705.974,2893.053,555.277,45.071
2023-07-30,29356.650,29450.000,29033.000,29281.390,29665.538,4387.573,536.840,44.108
2023-07-31,29280.410,29526.990,29102.650,29230.670,29624.122,8793.387,521.840,43.426
2023-08-01,29230.610,29726.730,28477.000,29697.270,29631.088,17754.051,618.892,50.941
2023-08-02,29699.250,30033.000,28903.790,29164.220,29586.625,17967.348,686.934,43.785
2023-08-03,29163.870,29399.970,28938.930,29174.180,29547.344,8920.015,656.815,43.944
2023-08-04,29174.840,29312.280,28747.100,29076.480,29502.500,7291.147,644.597,42.673
2023-08-05,29077.040,29111.870,28946.170,29047.120,29459.130,2490.847,580.744,42.278
2023-08-06,29047.330,29163.240,28955.000,29040.010,29419.214,2461.640,531.077,42.176
2023-08-07,29040.010,29246.000,28660.530,29179.210,29396.357,9200.085,538.329,44.974
2023-08-08,29179.280,30222.000,29104.650,29770.010,29431.943,15610.255,615.532,54.941
2023-08-09,29770.010,30128.880,29344.160,29562.760,29444.401,10451.452,638.090,51.422
2023-08-10,29562.760,29709.380,29306.000,29424.030,29442.461,7104.526,606.796,49.153
2023-08-11,29424.040,29534.140,29213.590,29400.450,29438.460,5961.217,568.630,48.759
2023-08-12,29400.450,29477.310,29349.980,29416.960,29436.413,1906.171,509.790,49.067
2023-08-13,29417.190,29447.600,29247.150,29275.940,29421.130,2128.374,468.544,46.498
2023-08-14,29275.780,29665.270,29072.960,29405.490,29419.640,7063.468,485.046,49.133
2023-08-15,29405.490,29464.620,29046.580,29170.140,29395.878,5815.322,476.112,44.815
2023-08-16,29170.130,29231.920,28690.370,28700.510,29329.653,9669.421,484.837,37.696
2023-08-17,28700.510,28751.840,25234.760,26627.570,29072.311,27723.211,889.136,21.479
2023-08-18,26627.210,26834.370,25610.000,26048.890,28784.366,21188.255,933.834,19.019
2023-08-19,26048.900,26269.110,25793.110,26096.420,28528.372,6554.053,872.790,19.831
2023-08-20,26096.400,26296.780,25975.010,26189.140,28305.588,4345.072,799.320,21.485
2023-08-21,26189.360,26260.250,25814.000,26125.180,28097.930,9936.981,752.244,21.161
2023-08-22,26125.160,26137.990,25350.000,26042.110,27902.137,12418.873,757.010,20.723
2023-08-23,26041.940,26818.280,25796.470,26427.540,27761.700,15743.864,792.317,28.148
2023-08-24,26427.730,26567.380,25850.000,26163.490,27609.489,10002.340,782.325,26.328
2023-08-25,26163.490,26294.530,25750.000,26049.390,27460.908,10926.338,750.619,25.560
2023-08-26,26049.400,26115.440,25971.440,26009.610,27322.689,1862.150,669.737,25.283
2023-08-27,26009.620,26171.870,25961.810,26091.160,27205.401,2069.848,608.447,27.029
2023-08-28,26091.160,26232.880,25850.000,26101.040,27100.224,5460.420,578.371,27.251
2023-08-29,26101.030,28184.890,25903.180,27717.980,27159.058,21402.101,805.483,52.637
2023-08-30,27717.150,27775.000,27015.750,27306.060,27173.058,9793.957,799.318,48.038
2023-08-31,27306.060,27576.990,25660.610,25932.450,27054.905,14462.027,948.260,36.565
2023-09-01,25931.510,26142.280,25307.370,25794.880,26934.902,14995.726,933.147,35.647
2023-09-02,25795.610,25982.480,25707.300,25867.830,26833.276,3810.774,845.418,36.557
2023-09-03,25867.820,26123.000,25792.290,25969.830,26751.043,3434.520,776.790,37.879
2023-09-04,25969.830,26093.070,25627.000,25816.130,26662.004,4635.815,735.361,36.640
2023-09-05,25816.140,25884.040,25551.360,25783.910,26578.376,6051.148,681.670,36.371
2023-09-06,25782.490,26025.780,25358.000,25747.630,26499.257,9374.338,679.818,36.051
2023-09-07,25747.630,26440.550,25595.800,26276.300,26478.023,10885.139,701.809,43.821
2023-09-08,26276.380,26460.410,25640.100,25906.340,26423.577,11149.959,717.609,40.145
2023-09-09,25906.330,25942.690,25791.450,25897.820,26373.505,2225.822,642.093,40.061
2023-09-10,25897.820,26023.890,25578.010,25831.760,26321.910,4361.603,615.931,39.379
2023-09-11,25831.770,25891.600,24900.000,25152.140,26210.504,13404.110,666.021,33.125
2023-09-12,25152.130,26556.910,25120.760,25840.610,26175.276,19789.481,768.704,43.000
2023-09-13,25839.950,26413.590,25763.430,26226.650,26180.169,10099.738,752.899,47.667
2023-09-14,26227.160,26869.060,26128.250,26532.760,26213.749,12929.082,751.287,51.087
2023-09-15,26532.500,26892.650,26213.960,26602.420,26250.765,9345.939,741.607,51.857
2023-09-16,26601.710,26777.000,26453.320,26569.690,26281.139,4132.048,685.884,51.447
2023-09-17,26569.690,26626.490,26405.040,26530.950,26304.930,3252.270,623.959,50.934
2023-09-18,26530.960,27427.340,26382.130,26764.490,26348.698,17493.708,680.126,53.920
2023-09-19,26764.030,27500.000,26666.930,27216.130,26431.310,14386.079,700.518,59.105
2023-09-20,27216.520,27393.780,26798.980,27123.940,26497.275,11590.240,686.423,57.679
2023-09-21,27122.650,27163.480,26359.700,26564.540,26503.681,11801.989,702.070,49.821
2023-09-22,26564.540,26742.860,26467.940,26578.400,26510.797,8563.052,645.117,50.002
2023-09-23,26578.400,26638.580,26513.000,26579.600,26517.350,2597.257,575.845,50.019
2023-09-24,26579.590,26731.100,26118.860,26250.240,26491.911,4587.805,580.698,45.481
2023-09-25,26248.170,26444.950,25983.780,26296.080,26473.260,10762.984,564.761,46.212
2023-09-26,26296.070,26397.590,26080.000,26208.440,26448.039,7016.421,531.805,44.970
2023-09-27,26208.430,26830.000,26088.370,26357.620,26439.428,14123.897,559.781,47.554
2023-09-28,26357.560,27313.860,26321.370,27027.140,26495.401,18975.878,617.476,57.257
2023-09-29,27027.440,27238.900,26661.710,26907.000,26534.601,12712.272,612.104,55.280
2023-09-30,26905.570,27097.250,26884.860,26961.000,26575.210,4413.309,558.809,56.015
2023-10-01,26961.000,28062.620,26955.250,27995.460,26710.472,8747.069,631.951,67.152
2023-10-02,27995.460,28613.370,27302.300,27504.040,26786.050,25148.253,722.500,59.451
2023-10-03,27504.030,27672.120,27160.470,27428.960,26847.279,14334.109,694.387,58.350
2023-10-04,27428.960,27842.380,27208.650,27786.750,26936.753,10238.171,686.299,61.965
2023-10-05,27786.120,28140.000,27358.050,27412.960,26982.106,14136.048,699.052,56.453
2023-10-06,27413.150,28288.880,27173.410,27945.170,27073.826,12908.751,754.575,61.680
2023-10-07,27945.170,28040.840,27861.200,27976.430,27159.789,3489.916,677.917,61.968
2023-10-08,27976.440,28109.940,27708.600,27933.550,27233.480,4118.564,641.040,61.286
2023-10-09,27933.540,28003.700,27268.630,27596.670,27268.070,10218.626,653.577,56.064
2023-10-10,27596.670,27739.940,27291.810,27393.290,27279.995,10265.794,626.184,53.121
2023-10-11,27393.280,27478.610,26521.320,26869.190,27240.871,16466.266,670.332,46.367
2023-10-12,26867.970,26939.550,26537.720,26750.510,27194.170,7881.204,634.532,44.973
2023-10-13,26752.060,27122.240,26662.620,26863.530,27162.680,8694.601,611.210,46.619
2023-10-14,26863.540,26988.120,26797.000,26851.710,27133.064,2786.760,555.198,46.463
2023-10-15,26851.710,27301.370,26806.060,27186.130,27138.118,6215.851,547.213,51.433
2023-10-16,27186.130,30000.000,27135.920,28520.240,27269.749,36471.750,856.129,65.280
2023-10-17,28520.240,28637.210,28083.190,28408.830,27378.233,14171.432,815.847,63.648
2023-10-18,28408.510,28999.980,28151.600,28326.510,27468.545,11820.681,820.185,62.406
2023-10-19,28326.240,28938.960,28122.570,28735.340,27589.192,12662.680,819.679,65.958
2023-10-20,28734.510,30248.000,28591.850,29684.730,27788.767,20095.915,931.209,72.463
2023-10-21,29684.730,30369.000,29475.060,29924.840,27992.203,6369.935,926.239,73.825
2023-10-22,29925.910,30275.000,29670.000,30004.150,28183.817,5720.290,883.407,74.278
2023-10-23,30004.140,35000.000,29890.890,33087.580,28650.842,33228.467,1446.834,85.081
2023-10-24,33079.720,35157.230,32851.450,33922.520,29152.906,38506.360,1561.361,86.709
2023-10-25,33921.660,35144.000,33690.910,34506.350,29662.758,18668.458,1546.924,87.718
2023-10-26,34504.330,34843.040,33735.860,34154.710,30090.563,15867.447,1488.292,83.601
2023-10-27,34153.350,34249.990,33400.000,33906.090,30453.947,13879.043,1403.185,80.716
2023-10-28,33905.960,34500.000,33867.380,34085.420,30799.801,4372.527,1300.443,81.219
2023-10-29,34085.420,34763.000,33937.310,34534.480,31155.485,5547.096,1237.143,82.455
2023-10-30,34534.480,34871.000,34077.900,34493.790,31473.419,10183.355,1177.937,81.929
2023-10-31,34493.510,34732.180,34038.790,34656.400,31776.560,9281.377,1113.331,82.411
2023-11-01,34656.380,35647.190,34079.460,35440.100,32125.468,16196.303,1173.917,84.553
2023-11-02,35440.100,35997.800,34311.730,34950.000,32394.471,13455.655,1242.204,78.145
2023-11-03,34947.920,34954.600,34100.000,34731.270,32617.024,13961.700,1190.524,75.399
2023-11-04,34730.320,35278.400,34599.850,35087.010,32852.260,4696.701,1122.261,76.826
2023-11-05,35087.430,35410.000,34500.000,35035.420,33060.180,5892.673,1093.959,76.136
2023-11-06,35035.790,35294.120,34753.660,35059.460,33250.588,7088.273,1020.159,76.243
2023-11-07,35059.460,35963.000,34530.670,35416.280,33456.844,13841.592,1075.115,77.832
2023-11-08,35416.630,36113.590,35103.140,35639.130,33664.681,12253.158,1066.493,78.786
2023-11-09,35639.130,37999.000,35555.160,36706.590,33954.387,29045.637,1250.140,82.640
2023-11-10,36704.010,37548.800,36334.460,37324.830,34275.381,15181.168,1245.366,84.407
2023-11-11,37324.840,37424.030,36701.500,37139.120,34548.118,5344.454,1175.655,81.717
2023-11-12,37139.940,37247.000,36740.900,37086.030,34789.824,3317.503,1086.381,80.922
2023-11-13,37086.500,37442.480,36351.000,36475.670,34950.381,10543.296,1087.061,72.231
2023-11-14,36475.680,36756.160,34758.640,35554.090,35007.877,16008.491,1208.455,61.492
2023-11-15,35554.100,37987.000,35358.450,37885.350,35281.922,19941.676,1397.801,72.593
2023-11-16,37885.350,37958.750,35511.110,36161.150,35365.658,18455.968,1537.780,59.037
2023-11-17,36161.150,36831.990,35869.000,36630.380,35486.108,12218.851,1461.141,61.163
2023-11-18,36631.560,36857.150,36205.890,36594.890,35591.706,3468.398,1353.157,60.905
2023-11-19,36596.140,37546.620,36404.520,37391.190,35763.086,4366.449,1325.016,64.514
2023-11-20,37389.060,37784.070,36720.000,37475.640,35926.186,14114.010,1290.223,64.884
2023-11-21,37472.760,37675.770,35744.900,35751.890,35909.586,20837.739,1375.643,52.781
2023-11-22,35755.330,37875.000,35633.000,37424.310,36053.846,17606.972,1491.157,60.483
2023-11-23,37424.310,37653.670,36888.000,37304.050,36172.913,7211.318,1394.425,59.728
2023-11-24,37304.040,38454.000,37257.560,37745.840,36322.715,17507.890,1368.027,61.622
2023-11-25,37746.290,37920.270,37615.910,37805.990,36463.980,3567.422,1226.205,61.885
2023-11-26,37806.840,37842.170,37156.720,37462.790,36559.104,6113.056,1154.104,59.386
2023-11-27,37462.010,37578.420,36715.100,37241.630,36624.107,13510.455,1115.333,57.767
2023-11-28,37241.640,38425.960,36873.550,37838.260,36739.741,18156.473,1173.610,60.866
2023-11-29,37838.260,38480.000,37581.930,37863.840,36846.798,15162.689,1136.871,60.999
2023-11-30,37864.790,38152.180,37500.000,37732.270,36931.128,8081.192,1072.246,59.879
2023-12-01,37732.270,39000.000,37618.250,38703.540,37099.929,16395.902,1113.513,64.989
2023-12-02,38706.550,39740.000,38660.030,39478.950,37326.503,7540.769,1109.041,68.445
2023-12-03,39467.420,40221.220,39293.020,39984.810,37579.675,7153.157,1084.929,70.491
2023-12-04,39984.810,42410.460,39983.600,41987.240,37999.443,21993.060,1263.853,76.882
2023-12-05,41985.530,45000.000,41384.030,44084.390,38578.962,24018.760,1577.468,81.421
2023-12-06,44086.330,44290.370,43369.000,43764.050,39072.780,15977.547,1489.989,78.874
2023-12-07,43766.410,44057.230,42846.530,43280.950,39473.558,13055.367,1452.750,75.060
2023-12-08,43281.110,44754.990,43087.170,44192.870,39923.016,13579.045,1481.426,77.292
2023-12-09,44192.860,44384.680,43586.140,43723.250,40284.943,5469.407,1390.375,73.637
2023-12-10,43722.840,44049.510,43562.060,43793.680,40619.109,3919.094,1269.985,73.837
2023-12-11,43793.670,43811.810,40150.000,41229.610,40677.252,25524.671,1588.895,56.922
2023-12-12,41229.610,42088.560,40636.510,41477.390,40753.455,13414.868,1570.649,57.925
2023-12-13,41477.600,43475.000,40553.150,42885.540,40956.511,15796.882,1750.809,63.173
2023-12-14,42887.390,43442.150,41426.760,43027.770,41153.774,15434.260,1786.086,63.666
2023-12-15,43027.770,43095.710,41640.510,41933.890,41228.070,10861.729,1741.968,57.312
2023-12-16,41934.840,42680.200,41626.660,42237.290,41324.187,5315.656,1650.178,58.548
2023-12-17,42235.230,42367.820,41222.000,41349.590,41326.606,6649.065,1582.930,53.654
2023-12-18,41349.590,42754.790,40508.010,42650.010,41452.644,13394.335,1671.443,59.054
2023-12-19,42650.010,43461.860,41780.000,42266.220,41530.128,13403.934,1672.832,56.945
2023-12-20,42266.250,44324.860,42184.480,43674.770,41734.379,19307.109,1735.172,62.270
2023-12-21,43673.110,44250.000,43295.780,43875.320,41938.279,13170.973,1631.045,62.972
2023-12-22,43875.560,44424.360,43412.820,44013.730,42135.941,10733.553,1548.444,63.477
2023-12-23,44013.650,44033.840,43333.350,43726.350,42287.408,4075.090,1435.384,61.598
2023-12-24,43728.360,43985.670,42614.170,43025.030,42357.658,4947.002,1426.866,57.151
2023-12-25,43025.020,43818.290,42755.350,43589.670,42474.992,4799.731,1378.342,59.675
2023-12-26,43589.670,43605.000,41600.670,42515.530,42478.853,13032.404,1461.807,53.250
2023-12-27,42521.210,43709.980,42111.470,43474.400,42573.667,12917.484,1480.034,57.635
2023-12-28,43469.060,43830.340,42265.080,42581.230,42574.387,13583.916,1491.398,52.678
2023-12-29,42581.230,43137.100,41300.000,42063.450,42525.727,16756.433,1537.492,49.994
2023-12-30,42064.220,42593.730,41518.190,42141.030,42489.089,11609.824,1475.898,50.402
2023-12-31,42139.320,42850.000,41964.680,42288.060,42469.943,11397.573,1397.154,51.214
2024-01-01,42288.580,44240.800,42175.650,44220.780,42636.690,7977.729,1486.220,60.393
2024-01-02,44220.780,45925.820,44195.130,44972.800,42859.176,29583.384,1518.816,63.288
2024-01-03,44972.810,45519.320,40625.680,42862.440,42859.487,32281.852,1968.793,51.839
2024-01-04,42860.580,44800.000,42650.000,44193.290,42986.516,18190.323,1992.954,57.108
2024-01-05,44198.350,44443.370,42450.000,44186.590,43100.809,18073.096,1993.009,57.074
2024-01-06,44187.760,44260.950,43436.500,43992.440,43185.726,5691.435,1837.201,56.038
2024-01-07,43992.790,44510.010,43629.700,43950.280,43258.541,5931.347,1709.616,55.801
2024-01-08,43954.520,47330.000,43200.440,46995.100,43614.403,26447.173,2032.275,66.743
2024-01-09,46995.090,47901.000,44701.540,46124.080,43853.420,26305.564,2187.900,62.013
2024-01-10,46120.790,47732.500,44320.010,46666.110,44121.296,36534.398,2351.178,63.735
2024-01-11,46678.540,49102.290,45555.550,46342.660,44332.854,38150.895,2510.587,61.931
2024-01-12,46344.960,46522.200,41444.970,42773.030,44184.299,46862.433,2852.806,46.339
2024-01-13,42775.100,43250.000,42427.000,42839.330,44056.207,10998.764,2582.165,46.608
2024-01-14,42839.320,43064.130,41680.730,41697.330,43831.552,7834.262,2422.330,42.645
2024-01-15,41698.130,43331.910,41680.000,42490.160,43703.800,10869.458,2319.607,46.073
2024-01-16,42481.690,43569.230,42028.020,43130.450,43649.196,18179.654,2215.821,48.739
2024-01-17,43130.350,43185.470,42160.000,42739.490,43562.557,16377.460,2057.107,47.204
2024-01-18,42737.680,42877.220,40600.050,41293.500,43346.456,25097.424,2086.449,41.946
2024-01-19,41290.570,42159.520,40236.490,41624.070,43182.420,22744.888,2064.660,43.496
2024-01-20,41623.940,41846.150,41418.550,41666.670,43038.062,4836.631,1846.385,43.704
2024-01-21,41666.670,41858.590,41472.490,41554.050,42896.728,3138.263,1651.680,43.250
2024-01-22,41553.920,41658.000,39372.440,39524.270,42575.541,26539.343,1736.198,35.986
2024-01-23,39524.270,40144.490,38501.000,39878.300,42318.661,21966.563,1723.837,37.944
2024-01-24,39878.280,40527.260,39382.150,40077.780,42105.244,17438.977,1646.673,39.074
2024-01-25,40079.870,40282.870,39503.000,39941.660,41899.188,12977.617,1531.099,38.558
2024-01-26,39941.660,42243.140,39805.950,41814.800,41891.151,19359.379,1651.911,48.618
2024-01-27,41814.960,42199.990,41383.940,42126.550,41913.570,3774.451,1540.463,50.083
2024-01-28,42126.550,42839.070,41617.530,42034.590,41925.096,4298.443,1497.940,49.633
2024-01-29,42034.570,43326.770,41787.350,43306.180,42056.628,12529.093,1503.471,55.571
2024-01-30,43303.300,43872.990,42680.200,42942.780,42141.023,16384.612,1462.047,53.625
2024-01-31,42937.720,43741.940,42265.770,42548.080,42179.791,15320.555,1463.930,51.516
2024-02-01,42545.470,43276.190,41846.040,43078.810,42265.411,11526.634,1459.426,54.129
2024-02-02,43080.380,43700.000,42527.580,43181.660,42352.673,12202.241,1421.158,54.639
2024-02-03,43183.620,43358.130,42863.580,43010.670,42415.340,2254.453,1297.611,53.572
2024-02-04,43007.820,43100.000,42228.010,42568.550,42429.931,2643.252,1240.861,50.810
2024-02-05,42571.910,43520.000,42235.000,42657.670,42451.620,8756.878,1246.746,51.354
2024-02-06,42658.300,43372.790,42516.070,43095.790,42512.970,7940.351,1194.743,54.048
2024-02-07,43097.160,44430.000,42760.440,44343.610,42687.317,12440.369,1258.052,60.719
2024-02-08,44345.940,45637.380,44335.000,45305.200,42936.639,19283.806,1263.962,64.942
2024-02-09,45304.830,48230.020,45252.930,47160.410,43338.903,21802.752,1492.379,71.344
2024-02-10,47157.010,48179.430,46889.530,47767.060,43760.632,5663.310,1465.382,73.075
2024-02-11,47767.060,48614.000,47590.300,48316.300,44194.505,5243.126,1406.491,74.573
2024-02-12,48321.140,50363.420,47715.670,49941.810,44741.868,18545.087,1571.992,78.403
2024-02-13,49941.950,50423.420,48327.810,49725.360,45216.486,20471.568,1641.808,76.745
2024-02-14,49724.550,52111.000,49253.920,51858.590,45849.067,20249.944,1803.844,81.007
2024-02-15,51858.510,52890.000,51353.490,51934.290,46428.612,18465.044,1768.200,81.139
2024-02-16,51935.230,52608.200,51597.870,52162.640,46974.710,13816.274,1667.150,81.556
2024-02-17,52162.650,52214.050,50642.360,51666.220,47421.521,5387.349,1654.422,77.545
2024-02-18,51666.230,52400.000,51174.380,52153.630,47872.198,3997.171,1597.249,78.655
2024-02-19,52153.630,52501.010,51687.980,51787.050,48245.041,6009.015,1492.686,75.627
2024-02-20,51787.050,53000.000,50764.010,52277.520,48629.086,15888.876,1591.793,76.908
2024-02-21,52277.530,52394.910,50628.600,51851.670,48935.999,13735.034,1615.062,73.305
2024-02-22,51851.460,52076.000,50905.650,51258.700,49157.209,13104.514,1555.767,68.495
2024-02-23,51260.290,51512.680,50513.010,50747.050,49308.622,11679.166,1481.621,64.558
2024-02-24,50746.980,51696.190,50576.550,51570.650,49524.053,3448.965,1433.357,67.769
2024-02-25,51568.630,51894.970,51431.150,51585.610,49720.392,813.099,1304.085,67.826
