date,open,high,low,close,EMA,Volume,ATR,RSI
2023-05-25,1799.790,1818.940,1759.450,1805.830,1829.903,83744.870,54.663,45.160
2023-05-26,1805.760,1838.960,1796.750,1828.430,1829.763,69736.783,53.003,48.751
2023-05-27,1828.320,1837.000,1812.920,1830.670,1829.849,28429.507,49.146,49.107
2023-05-28,1830.600,1921.000,1823.860,1909.250,1837.411,81609.209,55.545,59.681
2023-05-29,1909.100,1928.510,1874.140,1893.200,1842.724,91048.582,55.389,57.073
2023-05-30,1893.180,1917.610,1881.930,1901.110,1848.285,96724.319,52.761,58.046
2023-05-31,1901.100,1908.040,1847.610,1874.040,1850.738,93058.725,53.783,53.570
2023-06-01,1874.080,1889.290,1839.720,1862.430,1851.851,96470.723,53.222,51.728
2023-06-02,1862.330,1911.310,1847.660,1907.410,1857.143,87806.055,54.612,57.785
2023-06-03,1907.440,1909.630,1882.420,1892.620,1860.521,33883.003,50.958,55.327
2023-06-04,1892.620,1914.830,1884.720,1890.230,1863.351,32506.253,48.179,54.920
2023-06-05,1890.220,1891.340,1777.250,1811.210,1858.385,133729.388,56.967,43.530
2023-06-06,1811.210,1898.250,1796.520,1884.950,1860.915,117911.628,62.935,53.270
2023-06-07,1884.930,1898.000,1820.000,1832.490,1858.208,126968.802,64.944,47.052
2023-06-08,1832.430,1861.590,1828.630,1845.990,1857.044,53739.241,60.679,48.711
2023-06-09,1846.210,1855.440,1826.920,1840.460,1855.465,61326.071,56.391,48.047
2023-06-10,1840.460,1845.190,1716.240,1752.320,1845.641,180377.327,66.066,38.935
2023-06-11,1752.320,1778.650,1739.000,1753.100,1836.828,67320.658,62.544,39.045
2023-06-12,1753.100,1759.580,1719.740,1742.660,1827.860,104213.357,59.517,38.056
2023-06-13,1742.690,1766.230,1723.680,1739.540,1819.448,112831.261,57.254,37.748
2023-06-14,1739.510,1749.850,1630.000,1650.840,1803.390,124654.026,65.600,30.253
2023-06-15,1650.840,1678.910,1620.150,1665.280,1790.237,137062.430,64.688,32.599
2023-06-16,1665.170,1727.800,1648.290,1716.800,1783.243,88651.501,66.665,40.314
2023-06-17,1716.710,1769.080,1712.960,1727.090,1777.895,45580.876,65.259,41.748
2023-06-18,1727.150,1747.400,1712.610,1720.430,1772.422,37169.423,61.196,41.060
2023-06-19,1720.400,1750.710,1698.530,1736.580,1769.009,64986.680,59.994,43.491
2023-06-20,1736.450,1797.240,1713.790,1792.860,1771.280,131094.311,63.121,51.064
2023-06-21,1792.710,1901.860,1787.400,1889.570,1782.546,205714.821,69.967,60.789
2023-06-22,1889.460,1933.720,1866.570,1872.130,1791.078,136777.142,69.591,58.530
2023-06-23,1872.130,1936.680,1861.370,1893.660,1800.847,112622.720,70.354,60.482
2023-06-24,1893.740,1906.860,1865.640,1875.870,1807.992,44081.475,66.469,58.051
2023-06-25,1875.880,1930.660,1869.880,1899.730,1816.729,67353.841,65.711,60.353
2023-06-26,1899.800,1908.950,1836.250,1859.190,1820.773,89749.728,66.642,54.845
2023-06-27,1859.190,1912.600,1855.410,1889.820,1827.349,92097.013,65.382,57.966
2023-06-28,1889.770,1890.490,1816.000,1827.370,1827.351,101759.555,66.597,50.328
2023-06-29,1827.300,1879.600,1826.430,1852.110,1829.709,72773.643,64.806,52.972
2023-06-30,1851.980,1946.750,1823.200,1933.570,1839.601,211965.835,72.639,60.439
2023-07-01,1933.700,1944.320,1908.650,1924.140,1847.652,56737.843,67.710,59.265
2023-07-02,1924.140,1959.700,1885.330,1937.260,1856.186,85221.989,68.598,60.417
2023-07-03,1937.280,1976.990,1933.460,1955.760,1865.669,104013.305,65.255,62.045
2023-07-04,1955.760,1967.070,1931.700,1936.420,1872.407,61516.635,61.271,59.298
2023-07-05,1936.440,1942.660,1894.180,1910.140,1876.001,70482.065,59.565,55.690
2023-07-06,1910.150,1957.760,1845.700,1845.800,1873.125,124378.769,66.565,47.991
2023-07-07,1846.040,1878.090,1825.380,1870.930,1872.916,86368.399,64.717,50.849
2023-07-08,1870.900,1873.230,1842.570,1865.560,1872.215,49501.037,60.176,50.214
2023-07-09,1865.560,1879.350,1856.620,1863.010,1871.339,34389.849,55.183,49.895
2023-07-10,1862.990,1905.830,1846.990,1880.620,1872.222,90689.061,55.671,52.154
2023-07-11,1880.620,1891.700,1862.230,1878.660,1872.836,58861.844,52.178,51.873
2023-07-12,1878.580,1905.000,1864.170,1871.650,1872.723,91650.676,50.665,50.822
2023-07-13,1871.650,2014.260,1862.440,2005.950,1885.411,217841.384,64.152,65.327
2023-07-14,2005.950,2029.340,1898.880,1938.910,1890.506,164795.032,72.993,56.386
2023-07-15,1938.990,1947.040,1926.920,1931.900,1894.448,40675.730,65.943,55.530
2023-07-16,1931.890,1944.150,1914.750,1923.380,1897.204,39618.815,61.071,54.449
2023-07-17,1923.210,1936.930,1873.610,1911.380,1898.554,132065.006,61.371,52.886
2023-07-18,1911.260,1917.490,1876.010,1897.720,1898.474,129808.322,58.719,51.089
2023-07-19,1897.720,1922.330,1882.150,1888.730,1897.546,111607.139,56.247,49.887
2023-07-20,1888.650,1929.030,1877.770,1891.720,1896.992,100239.016,55.582,50.306
2023-07-21,1891.760,1905.410,1884.430,1891.920,1896.509,55231.968,50.968,50.336
2023-07-22,1891.920,1897.620,1851.350,1866.690,1893.669,42352.406,50.342,46.534
2023-07-23,1866.610,1905.240,1858.190,1888.650,1893.191,61563.290,49.903,50.069
2023-07-24,1888.640,1890.930,1832.830,1849.690,1889.048,127977.135,50.996,44.453
2023-07-25,1849.680,1868.140,1844.690,1857.280,1886.022,57416.821,47.323,45.730
2023-07-26,1857.290,1887.750,1848.030,1871.920,1884.679,72684.045,46.309,48.204
2023-07-27,1871.920,1886.150,1854.390,1860.880,1882.413,53352.216,44.369,46.483
2023-07-28,1860.870,1882.770,1856.180,1874.050,1881.616,52751.714,41.999,48.830
2023-07-29,1874.010,1886.260,1869.100,1880.710,1881.530,23628.032,38.687,50.023
2023-07-30,1880.880,1885.460,1848.810,1861.650,1879.637,49111.675,38.415,46.669
2023-07-31,1861.650,1876.820,1850.550,1856.000,1877.385,84251.520,36.796,45.691
2023-08-01,1856.090,1874.880,1812.000,1872.890,1876.957,160473.568,40.274,49.123
2023-08-02,1872.780,1878.860,1820.100,1838.920,1873.335,102907.114,42.739,43.208
2023-08-03,1838.910,1857.600,1824.000,1834.340,1869.621,70134.450,41.520,42.466
2023-08-04,1834.340,1849.990,1813.450,1827.300,1865.590,72934.783,40.856,41.291
2023-08-05,1827.300,1837.160,1824.450,1834.660,1862.645,24788.068,37.103,43.064
2023-08-06,1834.660,1836.920,1823.700,1827.500,1859.298,25736.926,33.919,41.743
2023-08-07,1827.490,1844.110,1800.000,1826.900,1856.212,80578.465,35.278,41.628
2023-08-08,1826.900,1876.100,1824.000,1855.710,1856.164,90788.095,37.521,48.919
2023-08-09,1855.710,1870.850,1843.350,1854.090,1855.967,67061.648,36.185,48.551
2023-08-10,1854.090,1864.350,1844.070,1850.380,1855.435,47379.652,34.064,47.669
2023-08-11,1850.380,1855.540,1836.410,1846.760,1854.608,51401.350,32.073,46.775
2023-08-12,1846.770,1852.700,1844.930,1849.090,1854.083,20642.383,28.832,47.458
2023-08-13,1849.080,1859.990,1833.030,1838.980,1852.645,28666.820,28.583,44.775
2023-08-14,1838.980,1854.190,1833.270,1844.010,1851.822,50098.058,27.561,46.399
2023-08-15,1844.000,1845.650,1811.340,1827.190,1849.476,50058.311,28.461,41.956
2023-08-16,1827.190,1829.390,1795.150,1805.510,1845.289,67033.457,29.231,37.034
2023-08-17,1805.510,1808.180,1540.000,1681.420,1829.682,189703.493,61.091,21.493
2023-08-18,1681.460,1699.330,1640.180,1661.400,1813.656,160125.013,60.832,20.032
2023-08-19,1661.280,1696.000,1653.840,1669.650,1799.941,54692.616,58.343,22.373
2023-08-20,1669.650,1694.480,1661.830,1685.390,1789.031,46426.888,54.917,26.778
2023-08-21,1685.360,1688.100,1648.650,1667.200,1777.428,79185.229,52.855,25.011
2023-08-22,1667.200,1669.110,1579.340,1634.330,1763.800,110850.770,57.777,22.166
2023-08-23,1634.320,1700.460,1628.810,1679.220,1755.745,111905.507,59.627,33.322
2023-08-24,1679.210,1683.160,1634.730,1660.360,1746.660,77217.233,58.134,31.292
2023-08-25,1660.410,1676.190,1634.540,1652.750,1737.716,83010.449,55.936,30.486
2023-08-26,1652.770,1654.740,1643.000,1646.250,1729.005,18986.915,50.043,29.780
2023-08-27,1646.260,1659.430,1645.380,1657.510,1722.196,22244.709,45.244,32.688
2023-08-28,1657.500,1662.700,1621.040,1651.940,1715.505,60673.325,44.766,31.983
2023-08-29,1651.930,1745.880,1639.040,1729.340,1716.823,122275.584,53.043,48.593
2023-08-30,1729.260,1730.960,1694.980,1705.470,1715.742,61097.351,50.768,44.947
2023-08-31,1705.460,1726.160,1629.760,1645.580,1709.060,116578.159,56.852,37.372
2023-09-01,1645.580,1654.270,1601.690,1628.460,1701.383,92601.692,56.282,35.528
2023-09-02,1628.460,1644.640,1627.430,1636.830,1695.235,30753.439,51.073,37.160
2023-09-03,1636.830,1646.970,1624.930,1635.680,1689.564,36069.953,47.202,37.022
2023-09-04,1635.650,1644.570,1615.850,1629.750,1683.867,43034.412,44.737,36.270
2023-09-05,1629.750,1646.660,1608.850,1633.850,1679.103,54592.696,43.814,37.219
2023-09-06,1633.850,1669.000,1608.170,1632.080,1674.625,64159.113,46.083,36.963
2023-09-07,1632.090,1659.100,1622.410,1647.440,1672.036,60902.590,44.830,40.769
2023-09-08,1647.440,1658.290,1615.650,1635.940,1668.598,58305.490,44.538,38.877
2023-09-09,1635.940,1637.140,1629.320,1635.140,1665.412,13173.502,39.642,38.742
2023-09-10,1635.150,1635.660,1596.780,1616.650,1660.768,46891.059,39.541,35.665
2023-09-11,1616.680,1618.610,1530.600,1551.360,1650.348,122205.557,46.003,27.393
2023-09-12,1551.330,1624.990,1549.210,1593.070,1644.893,92121.787,49.974,37.385
2023-09-13,1592.920,1618.560,1581.650,1608.060,1641.385,71432.281,48.232,40.551
2023-09-14,1608.060,1644.400,1607.480,1627.180,1640.032,84810.575,46.724,44.412
2023-09-15,1627.170,1653.520,1611.520,1641.490,1640.171,46587.307,46.094,47.177
2023-09-16,1641.480,1652.540,1631.880,1634.870,1639.666,25839.726,42.703,46.036
2023-09-17,1634.870,1635.660,1612.350,1622.830,1638.063,28240.635,40.117,43.954
2023-09-18,1622.930,1669.430,1603.550,1636.940,1637.956,82672.754,43.552,46.980
2023-09-19,1636.930,1661.050,1626.770,1643.420,1638.476,53665.434,42.316,48.359
2023-09-20,1643.410,1649.570,1604.910,1622.270,1636.933,69413.648,42.628,44.309
2023-09-21,1622.260,1625.230,1567.810,1583.860,1631.878,70280.574,44.601,38.072
2023-09-22,1583.860,1602.430,1576.520,1593.030,1628.178,49010.244,42.108,40.235
2023-09-23,1593.040,1598.190,1587.970,1593.850,1624.909,17727.341,37.857,40.435
2023-09-24,1593.840,1600.890,1570.350,1580.640,1620.693,32773.528,36.881,38.213
2023-09-25,1580.590,1597.120,1563.000,1587.750,1617.555,62583.931,36.513,40.120
2023-09-26,1587.750,1598.840,1579.470,1593.280,1615.244,49022.807,34.227,41.630
2023-09-27,1593.190,1632.940,1582.380,1597.650,1613.568,80232.538,36.405,42.855
2023-09-28,1597.650,1668.550,1596.930,1652.940,1617.318,136755.382,41.100,55.570
2023-09-29,1652.940,1688.160,1648.330,1667.210,1622.069,96959.820,40.931,58.157
2023-09-30,1667.200,1694.250,1665.980,1670.840,1626.714,52608.923,39.243,58.814
2023-10-01,1670.840,1755.200,1668.510,1733.400,1636.875,75393.934,45.569,68.109
2023-10-02,1733.420,1743.840,1637.820,1662.620,1639.327,158288.872,53.629,53.420
2023-10-03,1662.620,1670.610,1643.560,1656.910,1641.001,75294.238,50.085,52.437
2023-10-04,1656.910,1657.910,1626.010,1646.580,1641.533,80420.091,47.661,50.623
2023-10-05,1646.580,1655.280,1608.000,1611.630,1638.685,88000.893,47.610,44.957
2023-10-06,1611.830,1662.230,1611.780,1645.950,1639.377,71144.419,48.009,50.783
2023-10-07,1645.900,1648.700,1631.010,1634.650,1638.926,27241.914,43.966,48.946
2023-10-08,1634.640,1642.330,1617.310,1633.780,1638.436,38081.148,41.440,48.799
2023-10-09,1633.770,1636.510,1548.220,1580.130,1632.883,102399.560,47.687,40.714
2023-10-10,1580.130,1595.150,1550.180,1567.630,1626.669,79103.830,47.324,39.089
2023-10-11,1567.630,1578.530,1545.500,1566.460,1620.935,79781.253,45.418,38.932
2023-10-12,1566.450,1568.050,1520.850,1539.250,1613.155,68485.510,45.656,35.382
2023-10-13,1539.260,1574.660,1537.310,1552.040,1607.335,63934.563,44.549,38.233
2023-10-14,1552.030,1561.530,1544.650,1554.870,1602.338,20369.554,40.859,38.876
2023-10-15,1554.980,1566.920,1548.300,1558.010,1598.116,28564.730,37.894,39.627
2023-10-16,1558.010,1641.410,1555.200,1600.020,1598.298,140896.469,44.336,48.704
2023-10-17,1600.030,1601.440,1552.740,1565.240,1595.149,63796.880,44.918,42.947
2023-10-18,1565.250,1586.270,1556.010,1563.670,1592.151,57059.235,42.964,42.702
2023-10-19,1563.660,1576.250,1542.360,1567.480,1589.802,59230.766,41.754,43.545
2023-10-20,1567.500,1632.110,1562.000,1604.960,1591.245,110280.403,45.535,51.157
2023-10-21,1604.940,1644.770,1593.060,1629.380,1594.877,63605.347,46.358,55.379
2023-10-22,1629.370,1668.280,1622.360,1664.430,1601.501,64860.767,46.300,60.638
2023-10-23,1664.430,1799.550,1657.950,1766.270,1617.193,191320.159,59.006,71.243
2023-10-24,1766.240,1854.620,1725.790,1785.280,1633.202,261859.901,68.316,72.721
2023-10-25,1785.060,1818.290,1760.200,1787.580,1647.904,126450.299,66.953,72.902
2023-10-26,1787.580,1865.860,1762.670,1803.570,1662.730,162066.458,71.784,74.188
2023-10-27,1803.560,1804.290,1745.050,1779.810,1673.880,90425.042,70.112,68.954
2023-10-28,1779.780,1803.480,1770.800,1776.480,1683.652,34085.173,65.121,68.228
2023-10-29,1776.480,1811.680,1763.250,1795.740,1694.327,48201.561,62.895,70.184
2023-10-30,1795.630,1830.640,1778.240,1809.690,1705.314,80439.113,61.496,71.551
2023-10-31,1809.670,1820.000,1781.620,1815.140,1715.773,80267.313,58.414,72.089
2023-11-01,1815.140,1859.000,1783.480,1847.740,1728.342,139857.497,60.695,75.121
2023-11-02,1847.740,1875.000,1785.030,1801.310,1735.291,110385.991,64.598,64.393
2023-11-03,1801.310,1836.160,1777.000,1833.760,1744.669,79630.718,63.873,67.849
2023-11-04,1833.640,1870.320,1825.110,1857.230,1755.389,38915.918,61.385,70.108
2023-11-05,1857.170,1913.570,1847.460,1893.160,1768.510,82496.400,62.015,73.212
2023-11-06,1893.130,1916.130,1870.640,1901.680,1781.193,97623.123,59.811,73.904
2023-11-07,1901.670,1908.070,1851.010,1885.930,1791.168,122337.339,59.445,70.289
2023-11-08,1885.930,1905.300,1873.550,1888.840,1800.470,74827.079,55.752,70.576
2023-11-09,1888.860,2131.910,1882.840,2121.300,1831.025,290545.544,81.528,83.914
2023-11-10,2120.880,2136.530,2066.000,2078.570,1854.601,148148.712,80.061,77.004
2023-11-11,2078.570,2091.610,2032.140,2053.830,1873.575,84815.437,77.316,73.243
2023-11-12,2053.940,2066.930,2013.500,2046.060,1890.002,50912.236,74.131,72.053
2023-11-13,2046.060,2118.650,2029.280,2053.990,1905.620,144429.203,76.163,72.544
2023-11-14,2054.310,2065.480,1933.000,1979.610,1912.667,136319.670,83.672,61.622
2023-11-15,1979.450,2063.580,1967.190,2059.380,1926.639,152595.883,85.368,67.307
2023-11-16,2059.460,2100.000,1909.370,1961.760,1929.984,178044.633,99.403,56.313
2023-11-17,1961.660,1991.250,1906.150,1961.570,1932.992,125667.837,97.496,56.294
2023-11-18,1961.530,1972.380,1917.960,1963.760,1935.923,45737.129,91.752,56.479
2023-11-19,1963.750,2016.600,1944.650,2012.290,1943.196,55072.303,89.112,60.470
2023-11-20,2012.680,2067.790,1993.590,2022.550,1950.753,146484.684,87.124,61.278
2023-11-21,2022.560,2035.770,1930.860,1933.450,1949.105,136174.200,89.495,51.440
2023-11-22,1933.520,2092.660,1929.260,2063.940,1960.042,146760.120,99.349,61.252
2023-11-23,2063.950,2089.180,2040.230,2062.780,1969.827,84629.715,92.629,61.133
2023-11-24,2062.510,2134.160,2059.700,2082.610,1980.568,127130.602,90.207,62.467
2023-11-25,2082.740,2091.720,2067.110,2084.020,1990.420,32637.818,81.460,62.566
2023-11-26,2084.000,2095.160,2037.800,2063.090,1997.341,57167.264,78.247,60.049
2023-11-27,2063.130,2072.000,1985.720,2027.470,2000.211,125768.160,79.318,55.927
2023-11-28,2027.460,2076.000,1995.290,2049.080,2004.865,100207.915,79.504,57.819
2023-11-29,2048.940,2075.840,2019.630,2029.110,2007.174,75542.217,76.398,55.450
2023-11-30,2029.140,2055.740,2020.960,2053.100,2011.548,75775.801,70.849,57.693
2023-12-01,2053.080,2112.090,2045.990,2088.400,2018.867,142736.128,70.216,60.818
2023-12-02,2088.430,2190.480,2086.970,2165.760,2032.857,83470.660,74.655,66.635
2023-12-03,2165.850,2217.780,2150.300,2194.130,2048.216,78192.257,73.698,68.483
2023-12-04,2194.120,2274.950,2192.410,2243.290,2066.795,156712.867,74.877,71.435
2023-12-05,2243.250,2309.820,2187.970,2293.970,2088.430,167077.773,81.140,74.126
2023-12-06,2293.960,2312.750,2219.610,2232.800,2102.180,134193.657,82.740,66.040
2023-12-07,2233.080,2384.000,2222.580,2356.570,2126.408,159654.717,93.231,72.562
2023-12-08,2356.400,2392.350,2338.250,2358.590,2148.520,130114.460,88.013,72.654
2023-12-09,2359.010,2403.370,2329.350,2341.280,2166.878,69627.483,86.148,70.466
2023-12-10,2341.480,2377.610,2322.530,2352.290,2184.537,44645.613,82.005,71.063
2023-12-11,2352.710,2354.990,2127.360,2224.060,2188.301,193291.065,101.422,56.693
2023-12-12,2224.150,2243.230,2164.820,2202.340,2189.638,128295.689,98.354,54.676
2023-12-13,2202.390,2284.980,2144.520,2260.690,2196.405,141512.177,103.968,58.906
2023-12-14,2260.690,2332.390,2229.900,2315.950,2207.790,142369.023,103.771,62.477
2023-12-15,2315.810,2318.390,2199.760,2220.310,2208.982,122773.571,105.752,53.768
2023-12-16,2220.440,2262.000,2209.680,2227.290,2210.726,49598.430,98.628,54.269
2023-12-17,2227.190,2247.080,2189.890,2194.750,2209.204,56323.141,93.103,51.469
2023-12-18,2194.450,2223.310,2115.220,2218.710,2210.110,103052.231,95.101,53.376
2023-12-19,2218.580,2254.140,2134.430,2177.270,2206.982,122574.024,98.382,49.735
2023-12-20,2177.320,2264.850,2156.960,2202.000,2206.508,164826.680,99.650,51.846
2023-12-21,2201.930,2279.650,2182.830,2239.920,2209.690,136641.486,99.273,54.970
2023-12-22,2239.920,2344.260,2230.660,2326.350,2220.800,173481.665,101.183,61.154
2023-12-23,2326.490,2332.690,2266.790,2309.580,2229.255,71690.421,96.479,59.448
2023-12-24,2309.510,2327.660,2244.790,2265.330,2232.691,66756.022,94.664,55.082
2023-12-25,2265.450,2304.930,2253.960,2271.530,2236.390,46049.015,88.838,55.574
2023-12-26,2271.420,2275.200,2148.100,2230.910,2235.868,112748.479,93.940,51.584
2023-12-27,2230.930,2393.390,2212.120,2380.660,2249.658,167830.742,105.584,62.323
2023-12-28,2380.540,2448.250,2336.700,2344.940,2258.732,187887.792,106.379,58.963
2023-12-29,2345.080,2386.990,2255.780,2299.370,2262.603,155499.376,109.690,54.898
2023-12-30,2299.170,2322.860,2267.630,2291.150,2265.321,66344.108,102.429,54.172
2023-12-31,2291.510,2320.480,2259.100,2281.070,2266.821,94453.261,96.956,53.243
2024-01-01,2281.030,2353.330,2264.860,2352.760,2275.006,65735.837,95.824,58.673
2024-01-02,2352.800,2433.190,2342.190,2356.160,2282.735,146957.418,95.181,58.917
2024-01-03,2356.270,2385.660,2100.000,2210.490,2275.854,238855.873,120.578,46.316
2024-01-04,2210.490,2297.640,2203.100,2269.470,2275.246,139866.960,117.106,50.895
2024-01-05,2269.480,2278.840,2207.600,2270.350,2274.780,103166.138,110.991,50.962
2024-01-06,2270.290,2271.720,2217.000,2241.870,2271.646,43380.281,103.488,48.642
2024-01-07,2241.810,2258.570,2206.660,2222.690,2266.983,44609.451,96.611,47.087
2024-01-08,2222.860,2360.810,2167.680,2332.510,2273.224,124227.661,109.480,55.800
2024-01-09,2332.520,2376.100,2228.420,2344.930,2280.053,180275.738,114.574,56.669
2024-01-10,2344.970,2644.420,2340.770,2584.770,2309.074,317568.892,139.784,69.244
2024-01-11,2584.850,2691.070,2567.080,2618.310,2338.525,237306.472,137.678,70.532
2024-01-12,2618.370,2717.890,2455.000,2522.030,2356.002,254977.636,154.373,62.448
2024-01-13,2522.020,2589.970,2496.410,2578.120,2377.156,121668.190,146.264,64.967
2024-01-14,2578.130,2578.960,2467.970,2470.660,2386.061,103969.503,141.561,57.068
2024-01-15,2470.650,2551.770,2468.600,2509.940,2397.859,72919.162,133.776,59.029
2024-01-16,2509.850,2614.040,2498.250,2586.830,2415.856,98817.181,131.378,62.627
2024-01-17,2586.460,2592.500,2505.190,2527.940,2426.531,78113.858,125.502,58.397
2024-01-18,2528.020,2547.670,2423.430,2468.820,2430.558,128784.637,125.334,54.422
2024-01-19,2468.820,2502.140,2412.400,2490.130,2436.232,96947.204,120.588,55.596
2024-01-20,2489.980,2489.980,2452.020,2470.440,2439.490,27547.904,109.591,54.207
2024-01-21,2470.510,2480.690,2451.260,2455.520,2441.016,20818.011,98.903,53.125
2024-01-22,2455.090,2464.330,2301.000,2311.340,2428.666,152916.395,107.493,43.983
2024-01-23,2311.520,2349.070,2165.010,2240.810,2410.775,186226.752,117.702,40.328
2024-01-24,2241.100,2262.880,2195.320,2234.060,2393.945,72772.973,111.016,39.985
2024-01-25,2234.340,2241.350,2169.470,2217.300,2377.122,75538.624,105.798,39.097
2024-01-26,2217.290,2281.720,2194.880,2267.340,2366.666,94910.541,103.270,43.156
2024-01-27,2267.470,2282.540,2250.900,2268.070,2357.276,30982.524,93.720,43.215
2024-01-28,2268.120,2307.970,2239.300,2256.510,2347.679,39248.469,90.380,42.458
2024-01-29,2256.470,2322.550,2233.150,2317.420,2344.798,63329.255,90.249,47.663
2024-01-30,2317.630,2391.910,2296.860,2342.960,2344.623,96526.625,90.889,49.716
2024-01-31,2342.960,2352.170,2262.470,2281.600,2338.620,85196.255,90.731,45.134
2024-02-01,2281.550,2310.970,2239.040,2303.610,2335.286,62864.781,88.224,47.020
2024-02-02,2303.660,2323.400,2280.430,2308.030,2332.690,50538.333,82.190,47.411
2024-02-03,2308.060,2328.420,2292.290,2295.970,2329.193,17826.993,76.049,46.405
2024-02-04,2295.970,2309.450,2266.140,2288.820,2325.348,29623.643,71.684,45.784
2024-02-05,2288.820,2336.100,2268.000,2298.910,2322.830,44870.366,71.206,46.864
2024-02-06,2298.930,2392.650,2295.790,2372.090,2327.522,102671.266,74.626,54.017
2024-02-07,2372.090,2446.900,2352.340,2424.550,2336.762,81310.983,77.284,58.346
2024-02-08,2424.710,2462.690,2410.770,2419.780,2344.669,111654.908,73.902,57.813
2024-02-09,2419.780,2524.110,2418.790,2487.840,2358.304,119785.719,78.091,63.005
2024-02-10,2487.870,2518.020,2473.320,2501.080,2371.902,33777.583,73.639,63.935
2024-02-11,2501.080,2540.570,2494.420,2508.110,2384.874,37979.951,69.974,64.446
2024-02-12,2508.490,2666.660,2472.170,2661.030,2411.175,115679.363,86.576,73.307
2024-02-13,2661.130,2687.130,2590.410,2641.630,2433.123,128589.093,87.929,70.893
2024-02-14,2641.840,2788.950,2619.360,2777.560,2465.926,110804.386,98.817,76.686
2024-02-15,2777.370,2868.680,2761.900,2825.940,2500.213,123679.769,99.879,78.338
2024-02-16,2825.880,2860.280,2745.480,2803.890,2529.135,108579.836,101.868,75.704
2024-02-17,2804.090,2806.800,2719.730,2786.830,2553.677,50463.182,99.895,73.642
2024-02-18,2787.120,2896.740,2765.550,2882.060,2584.952,64492.756,104.068,77.351
2024-02-19,2881.910,2985.000,2857.330,2945.430,2619.283,102810.470,107.215,79.426
2024-02-20,2944.940,3033.530,2873.820,3015.560,2657.024,162450.250,114.214,81.452
2024-02-21,3015.530,3017.990,2868.320,2968.370,2686.676,168311.077,118.941,76.028
2024-02-22,2968.370,3035.840,2906.130,2969.770,2713.637,159019.683,120.377,76.079
2024-02-23,2969.750,2991.940,2905.710,2921.790,2733.461,95313.324,115.824,70.551
2024-02-24,2921.760,3005.280,2906.200,2992.660,2758.147,46828.087,113.592,73.602
2024-02-25,2992.410,3048.480,2983.450,3018.000,2782.895,16248.709,107.117,74.615
